# Created by CS-Studio Data Browser
# 
# Start Time : 2022-02-03 10:24:24.852
# End Time   : 2022-02-26 14:19:50.934
# Source     : Optimized Archived Data
# Desired Value Count: 10000.0
# Format     : Decimal (2 digits)
# 
# Data is in TAB-delimited columns, for import into e.g. Excel.
# The 'Time' column contains values like '2018-02-04 21:58:47.065'.
# In your spreadsheet program, a custom column format like
#     'yyyy-mm-d h:mm:ss.000'
# might be required to show the full timestamp detail.

# Channel: HAD:STS:GAS:measure0
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 
# Channel: HAD:STS:GAS:measure1
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 
# Channel: HAD:STS:GAS:measure2
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 
# Channel: HAD:STS:GAS:measure3
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 
# Channel: HAD:STS:GAS:measure4
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 
# Channel: HAD:STS:GAS:measure5
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 

# Time	HAD:STS:GAS:measure0 Value	HAD:STS:GAS:measure1 Value	HAD:STS:GAS:measure2 Value	HAD:STS:GAS:measure3 Value	HAD:STS:GAS:measure4 Value	HAD:STS:GAS:measure5 Value
2022-02-04 03:45:00.000	368.79	40.86	199.99	199.98	2.00	2.00
2022-02-04 03:48:20.000	356.95	39.78	200.01	200.02	2.00	2.00
2022-02-04 03:51:40.000	377.68	41.97	199.99	200.02	2.00	2.00
2022-02-04 03:55:00.000	356.78	39.78	199.99	199.98	2.00	2.00
2022-02-04 03:58:20.000	386.74	42.96	199.97	200.01	2.00	2.00
2022-02-04 04:01:40.000	374.96	41.69	200.00	200.01	2.00	2.00
2022-02-04 04:05:00.000	375.20	41.81	200.01	200.01	2.00	2.00
2022-02-04 04:08:20.000	373.20	41.66	200.00	200.03	2.00	2.00
2022-02-04 04:11:40.000	368.98	40.94	200.00	200.00	2.00	2.00
2022-02-04 04:15:00.000	377.26	41.73	200.01	200.00	2.00	2.00
2022-02-04 04:18:20.000	371.15	41.34	199.99	200.00	2.00	2.00
2022-02-04 04:21:40.000	367.51	40.93	199.98	200.01	2.00	2.00
2022-02-04 04:25:00.000	371.74	41.38	199.99	200.02	2.00	2.00
2022-02-04 04:28:20.000	375.78	42.19	200.01	200.01	2.00	2.00
2022-02-04 04:31:40.000	370.45	41.15	200.00	200.00	2.00	2.00
2022-02-04 04:35:00.000	375.58	41.96	199.99	200.02	2.00	2.00
2022-02-04 04:38:20.000	365.49	41.16	200.01	200.00	2.00	2.00
2022-02-04 04:41:40.000	372.35	41.39	200.00	199.99	2.00	2.00
2022-02-04 04:45:00.000	364.31	40.80	200.00	200.00	2.00	2.00
2022-02-04 04:48:20.000	371.77	41.27	199.99	200.01	2.00	2.00
2022-02-04 04:51:40.000	384.70	42.34	200.00	200.00	2.00	2.00
2022-02-04 04:55:00.000	359.09	39.81	199.99	200.01	2.00	2.00
2022-02-04 04:58:20.000	371.02	41.78	200.01	200.01	2.00	2.00
2022-02-04 05:01:40.000	382.03	42.14	200.01	200.00	2.00	2.00
2022-02-04 05:05:00.000	372.65	40.98	199.99	200.00	2.00	2.00
2022-02-04 05:08:20.000	373.82	41.42	200.00	199.99	2.00	2.00
2022-02-04 05:11:40.000	373.43	41.66	200.01	200.00	2.00	2.00
2022-02-04 05:15:00.000	373.62	41.40	199.99	200.01	2.00	2.00
2022-02-04 05:18:20.000	379.23	42.02	200.01	200.00	2.00	2.00
2022-02-04 05:21:40.000	364.43	40.48	199.98	199.99	2.00	2.00
2022-02-04 05:25:00.000	377.20	42.14	200.01	200.01	2.00	2.00
2022-02-04 05:28:20.000	376.45	41.54	200.01	199.99	2.00	2.00
2022-02-04 05:31:40.000	375.02	41.34	199.99	200.01	2.00	2.00
2022-02-04 05:35:00.000	380.54	42.27	199.98	200.02	2.00	2.00
2022-02-04 05:38:20.000	374.41	41.29	199.99	199.98	2.00	2.00
2022-02-04 05:41:40.000	384.20	42.43	200.00	199.99	2.00	2.00
2022-02-04 05:45:00.000	368.85	41.01	199.99	200.01	2.00	2.00
2022-02-04 05:48:20.000	392.12	43.71	200.00	199.96	2.00	2.00
2022-02-04 05:51:40.000	387.93	43.24	199.98	200.01	2.00	2.00
2022-02-04 05:55:00.000	386.85	42.59	200.02	200.01	2.00	2.00
2022-02-04 05:58:20.000	382.99	42.32	200.01	200.02	2.00	2.00
2022-02-04 06:01:40.000	375.99	41.88	200.01	200.00	2.00	2.00
2022-02-04 06:05:00.000	364.38	40.28	200.01	200.01	2.00	2.00
2022-02-04 06:08:20.000	385.40	42.85	200.00	200.01	2.00	2.00
2022-02-04 06:11:40.000	376.50	41.26	199.98	200.00	2.00	2.00
2022-02-04 06:15:00.000	369.88	41.34	200.00	200.01	2.00	2.00
2022-02-04 06:18:20.000	361.27	40.49	199.99	199.99	2.00	2.00
2022-02-04 06:21:40.000	376.23	41.69	200.01	200.01	2.00	2.00
2022-02-04 06:25:00.000	381.96	42.95	200.01	199.98	2.00	2.00
2022-02-04 06:28:20.000	368.49	41.02	200.00	199.99	2.00	2.00
2022-02-04 06:31:40.000	380.49	42.05	199.99	200.03	2.00	2.00
2022-02-04 06:35:00.000	374.74	41.73	199.99	200.02	2.00	2.00
2022-02-04 06:38:20.000	391.48	43.29	200.00	200.01	2.00	2.00
2022-02-04 06:41:40.000	378.80	42.19	200.00	200.01	2.00	2.00
2022-02-04 06:45:00.000	373.92	41.47	200.00	199.97	2.00	2.00
2022-02-04 06:48:20.000	362.39	40.37	200.00	200.00	2.00	2.00
2022-02-04 06:51:40.000	364.20	40.33	200.01	200.02	2.00	2.00
2022-02-04 06:55:00.000	367.69	40.95	200.02	199.99	2.00	2.00
2022-02-04 06:58:20.000	370.76	41.02	200.00	199.99	2.00	2.00
2022-02-04 07:01:40.000	368.88	41.08	199.99	200.00	2.00	2.00
2022-02-04 07:05:00.000	361.62	40.19	199.99	200.01	2.00	2.00
2022-02-04 07:08:20.000	378.36	42.26	199.99	200.00	2.00	2.00
2022-02-04 07:11:40.000	376.24	41.72	200.00	200.00	2.00	2.00
2022-02-04 07:15:00.000	368.51	40.91	200.00	200.01	2.00	2.00
2022-02-04 07:18:20.000	379.61	41.99	200.00	200.02	2.00	2.00
2022-02-04 07:21:40.000	374.80	41.74	199.99	199.99	2.00	2.00
2022-02-04 07:25:00.000	376.00	41.76	199.98	200.01	2.00	2.00
2022-02-04 07:28:20.000	381.05	42.40	200.01	200.01	2.00	2.00
2022-02-04 07:31:40.000	380.48	42.30	200.01	199.99	2.00	2.00
2022-02-04 07:35:00.000	382.84	42.50	200.00	199.99	2.00	2.00
2022-02-04 07:38:20.000	376.71	41.76	199.99	200.01	2.00	2.00
2022-02-04 07:41:40.000	367.66	40.84	200.01	199.99	2.00	2.00
2022-02-04 07:45:00.000	377.43	41.81	200.00	200.00	2.00	2.00
2022-02-04 07:48:20.000	357.84	39.81	199.99	199.99	2.00	2.00
2022-02-04 07:51:40.000	369.03	41.08	200.01	200.01	2.00	2.00
2022-02-04 07:55:00.000	363.56	40.35	200.01	200.01	2.00	2.00
2022-02-04 07:58:20.000	364.87	40.58	200.00	200.00	2.00	2.00
2022-02-04 08:01:40.000	371.67	41.33	200.01	199.99	2.00	2.00
2022-02-04 08:05:00.000	362.38	40.23	200.00	200.02	2.00	2.00
2022-02-04 08:08:20.000	388.50	43.12	199.99	200.00	2.00	2.00
2022-02-04 08:11:40.000	376.48	42.00	200.01	200.02	2.00	2.00
2022-02-04 08:15:00.000	374.50	41.63	200.00	199.99	2.00	2.00
2022-02-04 08:18:20.000	364.67	40.45	200.00	200.02	2.00	2.00
2022-02-04 08:21:40.000	367.18	40.87	200.01	200.00	2.00	2.00
2022-02-04 08:25:00.000	373.88	41.58	200.02	199.99	2.00	2.00
2022-02-04 08:28:20.000	368.19	40.86	200.01	200.01	2.00	2.00
2022-02-04 08:31:40.000	374.09	41.64	200.00	199.99	2.00	2.00
2022-02-04 08:35:00.000	363.50	40.30	199.99	200.00	2.00	2.00
2022-02-04 08:38:20.000	371.91	41.28	200.00	200.01	2.00	2.00
2022-02-04 08:41:40.000	375.95	41.88	200.00	200.01	2.00	2.00
2022-02-04 08:45:00.000	380.48	42.30	200.00	199.98	2.00	2.00
2022-02-04 08:48:20.000	370.33	41.14	199.98	200.02	2.00	2.00
2022-02-04 08:51:40.000	371.04	41.28	199.98	199.97	2.00	2.00
2022-02-04 08:55:00.000	370.15	41.04	200.00	200.00	2.00	2.00
2022-02-04 08:58:20.000	375.20	41.68	199.98	199.98	2.00	2.00
2022-02-04 09:01:40.000	384.74	42.62	200.00	200.00	2.00	2.00
2022-02-04 09:05:00.000	380.67	42.36	199.99	200.01	2.00	2.00
2022-02-04 09:08:20.000	364.41	40.50	199.99	199.99	2.00	2.00
2022-02-04 09:11:40.000	382.88	42.50	199.99	200.01	2.00	2.00
2022-02-04 09:15:00.000	373.76	41.58	200.00	200.01	2.00	2.00
2022-02-04 09:18:20.000	379.83	42.18	199.99	200.01	2.00	2.00
2022-02-04 09:21:40.000	380.10	42.11	200.00	199.99	2.00	2.00
2022-02-04 09:25:00.000	376.08	41.74	200.00	199.97	2.00	2.00
2022-02-04 09:28:20.000	371.88	41.32	200.02	200.01	2.00	2.00
2022-02-04 09:31:40.000	374.05	41.50	200.00	199.98	2.00	2.00
2022-02-04 09:35:00.000	373.48	41.47	199.98	200.00	2.00	2.00
2022-02-04 09:38:20.000	378.32	41.97	200.01	200.03	2.00	2.00
2022-02-04 09:41:40.000	376.13	41.83	200.00	200.00	2.00	2.00
2022-02-04 09:45:00.000	374.64	41.47	200.01	200.00	2.00	2.00
2022-02-04 09:48:20.000	363.52	40.49	199.98	200.00	2.00	2.00
2022-02-04 09:51:40.000	377.89	42.04	200.02	200.01	2.00	2.00
2022-02-04 09:55:00.000	372.46	41.29	200.01	200.00	2.00	2.00
2022-02-04 09:58:20.000	371.59	41.24	200.01	199.98	2.00	2.00
2022-02-04 10:01:40.000	378.02	42.04	200.00	200.00	2.00	2.00
2022-02-04 10:05:00.000	378.56	42.06	200.00	200.00	2.00	2.00
2022-02-04 10:08:20.000	372.13	41.39	200.02	199.99	2.00	2.00
2022-02-04 10:11:40.000	369.58	41.01	200.00	200.01	2.00	2.00
2022-02-04 10:15:00.000	363.34	40.49	200.00	200.02	2.00	2.00
2022-02-04 10:18:20.000	366.98	40.58	200.00	200.01	2.00	2.00
2022-02-04 10:21:40.000	375.68	41.69	199.98	200.01	2.00	2.00
2022-02-04 10:25:00.000	375.10	41.68	199.99	200.01	2.00	2.00
2022-02-04 10:28:20.000	372.81	41.46	200.02	199.99	2.00	2.00
2022-02-04 10:31:40.000	366.38	40.69	200.00	199.99	2.00	2.00
2022-02-04 10:35:00.000	376.35	41.78	199.99	200.00	2.00	2.00
2022-02-04 10:38:20.000	382.23	42.59	200.00	199.98	2.00	2.00
2022-02-04 10:41:40.000	372.94	41.40	199.98	199.99	2.00	2.00
2022-02-04 10:45:00.000	387.02	43.01	200.02	200.01	2.00	2.00
2022-02-04 10:48:20.000	366.02	40.56	200.00	199.99	2.00	2.00
2022-02-04 10:51:40.000	371.72	41.20	199.98	199.99	2.00	2.00
2022-02-04 10:55:00.000	373.26	41.46	199.99	200.00	2.00	2.00
2022-02-04 10:58:20.000	375.75	41.76	200.01	200.01	2.00	2.00
2022-02-04 11:01:40.000	372.86	41.36	200.00	200.01	2.00	2.00
2022-02-04 11:05:00.000	376.92	41.81	200.00	200.01	2.00	2.00
2022-02-04 11:08:20.000	377.31	41.86	200.01	199.99	2.00	2.00
2022-02-04 11:11:40.000	369.11	41.04	199.99	200.00	2.00	2.00
2022-02-04 11:15:00.000	366.96	40.87	200.01	200.01	2.00	2.00
2022-02-04 11:18:20.000	372.75	41.36	199.97	200.01	2.00	2.00
2022-02-04 11:21:40.000	382.53	42.32	200.00	199.99	2.00	2.00
2022-02-04 11:25:00.000	383.55	42.69	200.02	200.01	2.00	2.00
2022-02-04 11:28:20.000	372.59	41.46	200.01	200.01	2.00	2.00
2022-02-04 11:31:40.000	371.12	41.29	200.00	200.00	2.00	2.00
2022-02-04 11:35:00.000	393.40	43.51	199.99	200.01	2.00	2.00
2022-02-04 11:38:20.000	369.61	41.17	199.98	199.99	2.00	2.00
2022-02-04 11:41:40.000	370.76	40.94	200.01	200.00	2.00	2.00
2022-02-04 11:45:00.000	368.68	41.02	200.00	200.00	2.00	2.00
2022-02-04 11:48:20.000	373.28	41.29	199.99	199.99	2.00	2.00
2022-02-04 11:51:40.000	385.68	42.96	200.01	200.01	2.00	2.00
2022-02-04 11:55:00.000	372.49	41.34	200.00	200.01	2.00	2.00
2022-02-04 11:58:20.000	375.46	41.71	200.00	200.00	2.00	2.00
2022-02-04 12:01:40.000	373.09	41.46	200.01	200.00	2.00	2.00
2022-02-04 12:05:00.000	373.23	41.63	200.00	199.98	2.00	2.00
2022-02-04 12:08:20.000	375.24	41.60	199.99	199.99	2.00	2.00
2022-02-04 12:11:40.000	375.57	41.77	199.99	200.03	2.00	2.00
2022-02-04 12:15:00.000	372.48	41.36	200.00	200.01	2.00	2.00
2022-02-04 12:18:20.000	380.32	42.32	199.99	199.99	2.00	2.00
2022-02-04 12:21:40.000	379.52	42.18	199.99	200.02	2.00	2.00
2022-02-04 12:25:00.000	376.91	41.82	200.00	200.00	2.00	2.00
2022-02-04 12:28:20.000	369.07	41.00	200.01	200.00	2.00	2.00
2022-02-04 12:31:40.000	372.77	41.32	199.99	200.00	2.00	2.00
2022-02-04 12:35:00.000	367.26	40.67	200.00	200.02	2.00	2.00
2022-02-04 12:38:20.000	385.32	42.79	200.01	200.02	2.00	2.00
2022-02-04 12:41:40.000	386.02	42.83	200.00	200.00	2.00	2.00
2022-02-04 12:45:00.000	378.59	42.15	200.00	200.01	2.00	2.00
2022-02-04 12:48:20.000	373.36	41.44	200.00	200.00	2.00	2.00
2022-02-04 12:51:40.000	370.14	41.18	200.00	200.01	2.00	2.00
2022-02-04 12:55:00.000	363.40	40.27	199.99	199.99	2.00	2.00
2022-02-04 12:58:20.000	379.84	42.18	200.01	200.00	2.00	2.00
2022-02-04 13:01:40.000	366.64	40.80	199.99	199.99	2.00	2.00
2022-02-04 13:05:00.000	379.73	42.16	199.99	199.99	2.00	2.00
2022-02-04 13:08:20.000	377.95	42.02	200.00	199.99	2.00	2.00
2022-02-04 13:11:40.000	371.61	41.18	200.00	200.00	2.00	2.00
2022-02-04 13:15:00.000	371.42	41.40	200.01	200.01	2.00	2.00
2022-02-04 13:18:20.000	372.93	41.33	200.00	199.99	2.00	2.00
2022-02-04 13:21:40.000	396.60	44.15	200.00	200.02	2.00	2.00
2022-02-04 13:25:00.000	371.95	41.38	200.02	200.00	2.00	2.00
2022-02-04 13:28:20.000	372.94	41.51	200.01	200.00	2.00	2.00
2022-02-04 13:31:40.000	367.67	40.72	199.99	200.01	2.00	2.00
2022-02-04 13:35:00.000	386.29	42.91	200.00	200.01	2.00	2.00
2022-02-04 13:38:20.000	381.74	42.52	199.99	200.00	2.00	2.00
2022-02-04 13:41:40.000	381.69	42.27	200.01	200.01	2.00	2.00
2022-02-04 13:45:00.000	381.13	42.55	200.01	199.97	2.00	2.00
2022-02-04 13:48:20.000	384.16	42.80	199.98	200.00	2.00	2.00
2022-02-04 13:51:40.000	372.44	41.16	199.99	200.03	2.00	2.00
2022-02-04 13:55:00.000	384.35	42.79	199.99	200.01	2.00	2.00
2022-02-04 13:58:20.000	385.06	42.95	200.03	200.02	2.00	2.00
2022-02-04 14:01:40.000	377.58	41.94	200.00	200.01	2.00	2.00
2022-02-04 14:05:00.000	380.20	42.16	199.99	199.99	2.00	2.00
2022-02-04 14:08:20.000	364.69	40.61	200.01	200.01	2.00	2.00
2022-02-04 14:11:40.000	378.65	42.17	200.00	200.00	2.00	2.00
2022-02-04 14:15:00.000	374.14	41.33	199.97	200.00	2.00	2.00
2022-02-04 14:18:20.000	376.66	41.91	200.00	200.00	2.00	2.00
2022-02-04 14:21:40.000	373.65	41.55	199.99	200.01	2.00	2.00
2022-02-04 14:25:00.000	370.79	41.37	200.01	200.00	2.00	2.00
2022-02-04 14:28:20.000	368.20	40.95	200.00	200.00	2.00	2.00
2022-02-04 14:31:40.000	368.33	40.81	199.98	200.00	2.00	2.00
2022-02-04 14:35:00.000	378.27	42.09	199.99	200.00	2.00	2.00
2022-02-04 14:38:20.000	385.73	42.82	200.00	200.00	2.00	2.00
2022-02-04 14:41:40.000	381.96	42.28	199.98	200.02	2.00	2.00
2022-02-04 14:45:00.000	386.25	42.94	200.00	199.98	2.00	2.00
2022-02-04 14:48:20.000	379.11	41.99	200.00	200.01	2.00	2.00
2022-02-04 14:51:40.000	393.62	43.69	199.99	200.00	2.00	2.00
2022-02-04 14:55:00.000	364.87	40.56	200.00	199.98	2.00	2.00
2022-02-04 14:58:20.000	381.67	42.40	200.00	200.00	2.00	2.00
2022-02-04 15:01:40.000	389.69	43.34	200.01	200.02	2.00	2.00
2022-02-04 15:05:00.000	381.05	42.36	200.01	200.02	2.00	2.00
2022-02-04 15:08:20.000	375.38	41.67	200.01	200.00	2.00	2.00
2022-02-04 15:11:40.000	381.47	42.48	199.98	200.00	2.00	2.00
2022-02-04 15:15:00.000	377.48	41.82	200.00	200.02	2.00	2.00
2022-02-04 15:18:20.000	379.00	42.25	199.99	200.00	2.00	2.00
2022-02-04 15:21:40.000	385.49	42.67	200.01	200.00	2.00	2.00
2022-02-04 15:25:00.000	371.77	41.47	199.99	200.00	2.00	2.00
2022-02-04 15:28:20.000	376.34	41.77	200.00	200.02	2.00	2.00
2022-02-04 15:31:40.000	377.56	41.87	199.99	200.00	2.00	2.00
2022-02-04 15:35:00.000	376.55	41.91	200.00	199.99	2.00	2.00
2022-02-04 15:38:20.000	378.25	41.88	200.00	200.02	2.00	2.00
2022-02-04 15:41:40.000	377.93	42.00	200.00	200.00	2.00	2.00
2022-02-04 15:45:00.000	375.48	41.64	199.99	200.00	2.00	2.00
2022-02-04 15:48:20.000	366.84	40.71	200.01	200.00	2.00	2.00
2022-02-04 15:51:40.000	368.60	41.00	199.99	200.00	2.00	2.00
2022-02-04 15:55:00.000	371.40	41.25	200.01	200.00	2.00	2.00
2022-02-04 15:58:20.000	376.37	42.02	200.00	200.00	2.00	2.00
2022-02-04 16:01:40.000	366.75	40.60	200.00	200.01	2.00	2.00
2022-02-04 16:05:00.000	373.37	41.55	200.00	199.97	2.00	2.00
2022-02-04 16:08:20.000	367.01	40.64	200.01	200.01	2.00	2.00
2022-02-04 16:11:40.000	372.88	41.57	200.01	200.01	2.00	2.00
2022-02-04 16:15:00.000	386.69	42.88	200.02	199.98	2.00	2.00
2022-02-04 16:18:20.000	377.79	42.05	200.00	199.98	2.00	2.00
2022-02-04 16:21:40.000	381.66	42.49	200.01	200.00	2.00	2.00
2022-02-04 16:25:00.000	367.56	40.73	200.00	199.99	2.00	2.00
2022-02-04 16:28:20.000	382.99	42.57	199.99	200.01	2.00	2.00
2022-02-04 16:31:40.000	386.12	42.95	199.99	199.99	2.00	2.00
2022-02-04 16:35:00.000	380.31	42.16	199.99	200.00	2.00	2.00
2022-02-04 16:38:20.000	395.67	43.87	200.02	200.00	2.00	2.00
2022-02-04 16:41:40.000	362.24	40.37	200.00	200.01	2.00	2.00
2022-02-04 16:45:00.000	382.09	42.42	200.03	200.03	2.00	2.00
2022-02-04 16:48:20.000	386.71	42.98	199.99	200.02	2.00	2.00
2022-02-04 16:51:40.000	373.55	41.46	199.99	200.01	2.00	2.00
2022-02-04 16:55:00.000	384.02	42.62	199.99	200.01	2.00	2.00
2022-02-04 16:58:20.000	385.17	42.80	199.99	200.03	2.00	2.00
2022-02-04 17:01:40.000	372.85	41.45	200.00	199.99	2.00	2.00
2022-02-04 17:05:00.000	375.13	41.60	199.99	200.01	2.00	2.00
2022-02-04 17:08:20.000	381.86	42.40	200.00	200.00	2.00	2.00
2022-02-04 17:11:40.000	381.19	42.35	199.99	200.01	2.00	2.00
2022-02-04 17:15:00.000	375.89	41.78	200.00	200.00	2.00	2.00
2022-02-04 17:18:20.000	379.31	42.08	200.00	200.00	2.00	2.00
2022-02-04 17:21:40.000	377.55	41.95	200.01	200.00	2.00	2.00
2022-02-04 17:25:00.000	366.91	40.74	200.00	200.01	2.00	2.00
2022-02-04 17:28:20.000	376.88	41.92	199.98	199.99	2.00	2.00
2022-02-04 17:31:40.000	381.05	42.36	200.00	200.01	2.00	2.00
2022-02-04 17:35:00.000	372.39	41.35	199.99	199.99	2.00	2.00
2022-02-04 17:38:20.000	372.09	41.32	200.01	200.00	2.00	2.00
2022-02-04 17:41:40.000	376.55	41.78	199.98	199.99	2.00	2.00
2022-02-04 17:45:00.000	377.36	41.93	200.00	200.00	2.00	2.00
2022-02-04 17:48:20.000	367.62	40.82	200.00	199.99	2.00	2.00
2022-02-04 17:51:40.000	376.96	41.83	200.00	200.00	2.00	2.00
2022-02-04 17:55:00.000	375.43	41.75	199.99	200.00	2.00	2.00
2022-02-04 17:58:20.000	375.72	41.78	200.00	199.99	2.00	2.00
2022-02-04 18:01:40.000	381.97	42.43	199.99	199.99	2.00	2.00
2022-02-04 18:05:00.000	368.13	40.96	200.01	200.00	2.00	2.00
2022-02-04 18:08:20.000	375.41	41.69	200.00	200.00	2.00	2.00
2022-02-04 18:11:40.000	373.89	41.56	200.00	200.00	2.00	2.00
2022-02-04 18:15:00.000	372.00	41.23	200.00	200.00	2.00	2.00
2022-02-04 18:18:20.000	375.76	41.79	199.99	200.00	2.00	2.00
2022-02-04 18:21:40.000	374.04	41.57	200.01	199.99	2.00	2.00
2022-02-04 18:25:00.000	374.37	41.59	200.00	200.01	2.00	2.00
2022-02-04 18:28:20.000	375.56	41.72	200.01	200.00	2.00	2.00
2022-02-04 18:31:40.000	380.81	42.34	200.01	199.99	2.00	2.00
2022-02-04 18:35:00.000	374.16	41.56	200.00	200.00	2.00	2.00
2022-02-04 18:38:20.000	377.08	41.88	200.00	200.01	2.00	2.00
2022-02-04 18:41:40.000	364.44	40.50	199.99	199.99	2.00	2.00
2022-02-04 18:45:00.000	378.65	42.04	200.00	200.00	2.00	2.00
2022-02-04 18:48:20.000	367.29	40.85	200.02	200.02	2.00	2.00
2022-02-04 18:51:40.000	376.99	41.91	200.01	200.01	2.00	2.00
2022-02-04 18:55:00.000	367.19	40.86	200.00	200.00	2.00	2.00
2022-02-04 18:58:20.000	375.50	41.67	199.99	199.99	2.00	2.00
2022-02-04 19:01:40.000	375.80	41.83	200.01	200.01	2.00	2.00
2022-02-04 19:05:00.000	372.65	41.34	200.00	200.02	2.00	2.00
2022-02-04 19:08:20.000	375.74	41.75	200.00	199.99	2.00	2.00
2022-02-04 19:11:40.000	376.51	41.81	200.00	200.01	2.00	2.00
2022-02-04 19:15:00.000	376.96	41.92	200.00	200.00	2.00	2.00
2022-02-04 19:18:20.000	372.55	41.39	200.00	200.01	2.00	2.00
2022-02-04 19:21:40.000	374.17	41.56	200.00	199.98	2.00	2.00
2022-02-04 19:25:00.000	377.63	41.95	199.99	200.00	2.00	2.00
2022-02-04 19:28:20.000	370.86	41.20	199.99	200.01	2.00	2.00
2022-02-04 19:31:40.000	375.74	41.74	200.00	199.99	2.00	2.00
2022-02-04 19:35:00.000	373.04	41.47	200.01	200.00	2.00	2.00
2022-02-04 19:38:20.000	375.46	41.69	200.01	199.99	2.00	2.00
2022-02-04 19:41:40.000	371.55	41.31	199.99	199.99	2.00	2.00
2022-02-04 19:45:00.000	379.29	42.07	199.99	200.00	2.00	2.00
2022-02-04 19:48:20.000	369.72	41.08	200.01	200.00	2.00	2.00
2022-02-04 19:51:40.000	371.65	41.36	199.99	199.99	2.00	2.00
2022-02-04 19:55:00.000	377.88	42.01	199.98	200.00	2.00	2.00
2022-02-04 19:58:20.000	374.23	41.54	200.01	200.00	2.00	2.00
2022-02-04 20:01:40.000	370.05	41.16	199.99	200.00	2.00	2.00
2022-02-04 20:05:00.000	378.60	42.07	200.02	200.00	2.00	2.00
2022-02-04 20:08:20.000	377.95	41.97	199.98	199.99	2.00	2.00
2022-02-04 20:11:40.000	371.02	41.23	199.99	200.00	2.00	2.00
2022-02-04 20:15:00.000	374.87	41.81	200.00	200.01	2.00	2.00
2022-02-04 20:18:20.000	375.70	41.75	200.00	200.00	2.00	2.00
2022-02-04 20:21:40.000	374.24	41.55	200.00	200.00	2.00	2.00
2022-02-04 20:25:00.000	369.41	41.07	200.01	199.98	2.00	2.00
2022-02-04 20:28:20.000	379.22	42.13	199.99	200.01	2.00	2.00
2022-02-04 20:31:40.000	369.58	41.05	199.99	200.00	2.00	2.00
2022-02-04 20:35:00.000	367.91	40.78	200.00	200.00	2.00	2.00
2022-02-04 20:38:20.000	379.28	42.14	199.99	200.01	2.00	2.00
2022-02-04 20:41:40.000	379.89	42.27	199.99	200.03	2.00	2.00
2022-02-04 20:45:00.000	378.97	42.14	200.01	200.02	2.00	2.00
2022-02-04 20:48:20.000	362.70	40.38	199.99	199.98	2.00	2.00
2022-02-04 20:51:40.000	368.22	40.79	200.00	200.00	2.00	2.00
2022-02-04 20:55:00.000	376.27	41.86	199.98	199.97	2.00	2.00
2022-02-04 20:58:20.000	384.10	42.51	200.00	199.99	2.00	2.00
2022-02-04 21:01:40.000	383.08	42.58	199.99	200.00	2.00	2.00
2022-02-04 21:05:00.000	367.35	40.83	200.00	200.01	2.00	2.00
2022-02-04 21:08:20.000	363.93	40.48	200.00	200.00	2.00	2.00
2022-02-04 21:11:40.000	375.24	41.67	200.01	200.03	2.00	2.00
2022-02-04 21:15:00.000	362.62	40.39	199.98	200.00	2.00	2.00
2022-02-04 21:18:20.000	381.64	42.27	199.98	199.98	2.00	2.00
2022-02-04 21:21:40.000	378.93	42.02	199.99	200.01	2.00	2.00
2022-02-04 21:25:00.000	366.87	40.73	199.98	200.01	2.00	2.00
2022-02-04 21:28:20.000	385.03	42.80	199.98	200.00	2.00	2.00
2022-02-04 21:31:40.000	378.48	42.00	200.00	200.01	2.00	2.00
2022-02-04 21:35:00.000	383.53	42.72	199.98	200.01	2.00	2.00
2022-02-04 21:38:20.000	377.41	41.98	199.99	200.00	2.00	2.00
2022-02-04 21:41:40.000	368.42	40.88	200.01	199.99	2.00	2.00
2022-02-04 21:45:00.000	367.12	40.74	199.99	199.99	2.00	2.00
2022-02-04 21:48:20.000	376.85	41.82	200.00	200.00	2.00	2.00
2022-02-04 21:51:40.000	372.46	41.40	200.02	200.00	2.00	2.00
2022-02-04 21:55:00.000	378.01	41.99	200.00	199.99	2.00	2.00
2022-02-04 21:58:20.000	372.08	41.27	200.00	200.01	2.00	2.00
2022-02-04 22:01:40.000	374.57	41.63	200.02	200.00	2.00	2.00
2022-02-04 22:05:00.000	368.19	41.01	200.00	200.01	2.00	2.00
2022-02-04 22:08:20.000	350.92	39.04	200.00	199.99	2.00	2.00
2022-02-04 22:11:40.000	380.45	42.21	200.00	200.00	2.00	2.00
2022-02-04 22:15:00.000	361.24	40.07	200.01	200.01	2.00	2.00
2022-02-04 22:18:20.000	370.54	41.33	200.01	199.99	2.00	2.00
2022-02-04 22:21:40.000	372.35	41.32	200.00	200.00	2.00	2.00
2022-02-04 22:25:00.000	366.39	40.75	199.99	200.00	2.00	2.00
2022-02-04 22:28:20.000	372.74	41.42	200.01	200.01	2.00	2.00
2022-02-04 22:31:40.000	367.09	40.71	200.00	199.98	2.00	2.00
2022-02-04 22:35:00.000	377.49	41.90	199.98	200.01	2.00	2.00
